Cancer Types,Sample Names,Accuracy,DBS1,DBS2,DBS3,DBS4,DBS5,DBS6,DBS7,DBS8,DBS9,DBS10,DBS11
Panc-Endocrine,SP135455,0.644,0,0,0,4,0,0,0,0,0,0,6
Panc-Endocrine,SP135389,0.582,0,0,0,3,0,5,0,0,0,0,4
Panc-Endocrine,SP102597,0.701,0,0,0,4,0,0,4,0,0,0,0
Panc-Endocrine,SP102489,0.337,0,0,0,2,0,0,0,0,0,0,3
Panc-Endocrine,SP135410,0.598,0,0,0,1,0,0,0,0,0,0,5
Panc-Endocrine,SP135372,0.591,0,0,0,2,0,0,0,0,4,0,0
Panc-Endocrine,SP117223,0.758,0,1,0,4,0,5,0,0,0,0,0
Panc-Endocrine,SP135328,0.676,0,0,0,3,0,0,0,0,0,0,5
Panc-Endocrine,SP135444,0.187,0,0,0,0,0,0,0,0,0,0,1
Panc-Endocrine,SP106750,0.6,0,1,0,5,0,0,0,0,0,0,3
Panc-Endocrine,SP102511,0.874,0,7,0,6,0,0,0,0,0,0,0
Panc-Endocrine,SP102541,0.817,0,2,0,8,0,0,0,0,0,0,5
Panc-Endocrine,SP102567,0.583,0,3,0,5,0,0,0,0,13,0,0
Panc-Endocrine,SP117595,0.373,0,0,0,2,0,3,0,0,0,0,3
Panc-Endocrine,SP135440,0.831,0,3,0,8,0,0,0,0,0,0,0
Panc-Endocrine,SP135296,0.883,0,4,0,5,0,0,0,0,0,0,16
Panc-Endocrine,SP117294,0.534,0,0,0,2,0,0,0,0,0,0,0
Panc-Endocrine,SP135363,0.768,0,6,0,2,0,0,6,0,0,0,2
Panc-Endocrine,SP102499,0.644,0,1,0,1,0,0,0,0,2,0,0
Panc-Endocrine,SP117951,0.774,0,2,0,3,0,0,0,0,0,0,0
Panc-Endocrine,SP117085,0.513,0,0,0,2,0,0,0,3,0,0,0
Panc-Endocrine,SP106669,0.708,0,3,0,2,0,0,0,0,0,0,4
Panc-Endocrine,SP135316,0.534,0,0,0,3,0,0,0,0,3,0,0
Panc-Endocrine,SP135305,0.925,0,46.09,0,41,0,0,0,0,0,0,0
Panc-Endocrine,SP102581,0.766,0,2,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP106718,0.739,0,0,0,2,2,0,2,0,0,0,0
Panc-Endocrine,SP135451,0.45,0,0,0,4,0,0,0,0,0,0,8
Panc-Endocrine,SP135354,0.86,0,2,0,6,0,0,0,0,0,0,3
Panc-Endocrine,SP102611,0.873,0,29,0,44,0,0,0,0,0,0,0
Panc-Endocrine,SP135448,0.458,0,0,0,6,0,0,0,0,0,0,0
Panc-Endocrine,SP117758,0.821,0,6,0,5,0,0,12,0,0,0,0
Panc-Endocrine,SP135282,0.738,0,1,0,1,0,0,0,1,0,0,0
Panc-Endocrine,SP135288,0.841,0,5,0,8,0,0,0,0,0,0,11
Panc-Endocrine,SP135475,0.649,0,0,0,3,0,3,0,0,0,0,0
Panc-Endocrine,SP135416,0.677,0,0,0,7,0,0,0,0,0,0,0
Panc-Endocrine,SP117331,0.839,0,6,0,4,0,0,0,0,9,0,4
Panc-Endocrine,SP135468,0.707,0,0,0,4,0,0,0,0,0,0,0
Panc-Endocrine,SP135463,0.457,0,2,0,0,0,0,0,2,0,0,2
Panc-Endocrine,SP135422,0.861,0,0,0,10,0,0,0,0,0,0,6
Panc-Endocrine,SP135484,0.732,0,1,0,2,0,0,0,0,0,0,1
Prost-AdenoCA,SP23435,0.583,0,2,0,2,0,4,0,0,0,0,0
Prost-AdenoCA,SP112829,0.729,0,6,0,0,0,0,0,0,15,0,0
Prost-AdenoCA,SP112947,0.629,0,0,0,0,0,0,0,0,9,0,3
Prost-AdenoCA,SP112985,0.069,0,0,0,0,0,0,0,0,1,0,0
Prost-AdenoCA,SP112925,0.358,0,3,0,0,0,23,0,0,40,0,24
Prost-AdenoCA,SP112937,0.797,0,8,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112989,0.654,0,1,0,3,0,0,0,0,0,0,6
Prost-AdenoCA,SP111145,0.693,0,0,0,4,0,4,0,0,0,0,4
Prost-AdenoCA,SP111143,0.493,0,4,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP125584,0.099,0,0,0,0,0,0,1,0,0,0,0
Prost-AdenoCA,SP111144,0.794,0,4,0,0,0,0,0,0,8,0,0
Prost-AdenoCA,SP116296,0.514,0,3,0,3,0,0,0,0,0,0,0
Prost-AdenoCA,SP116254,0.606,0,2,0,0,0,4,0,0,0,0,6
Prost-AdenoCA,SP116256,0.503,0,2,0,0,0,0,0,0,0,0,9
Prost-AdenoCA,SP116274,0.503,0,5,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116259,0.657,0,8,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116290,0.349,0,0,0,0,0,3,0,0,0,0,0
Prost-AdenoCA,SP116258,0.746,0,2,0,4,0,0,0,0,0,0,4
Prost-AdenoCA,SP116261,0.864,0,1,0,3,1,0,0,0,0,0,0
Prost-AdenoCA,SP23463,0.667,0,0,0,1,0,2,0,1,0,0,0
Prost-AdenoCA,SP116268,0.696,0,0,0,3,0,3,0,0,0,0,0
Prost-AdenoCA,SP23471,0.735,0,6,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116266,0.501,0,1,0,4,0,4,0,0,0,0,0
Prost-AdenoCA,SP116264,0.831,0,0,0,4,0,0,0,0,0,0,5
Prost-AdenoCA,SP116269,0.756,0,1,0,9,0,0,0,0,0,0,0
Prost-AdenoCA,SP116275,0.746,0,6,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP23447,0.782,0,0,0,5,2,0,0,0,0,0,0
Prost-AdenoCA,SP116255,0.462,0,0,0,0,0,0,7,0,0,0,5
Prost-AdenoCA,SP23455,0.599,0,2,0,0,0,0,0,0,0,0,8
Prost-AdenoCA,SP23475,0.804,0,4,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116227,0.573,0,0,0,0,0,4,0,0,3,0,0
Prost-AdenoCA,SP116226,0.701,0,0,0,3,0,2,0,0,0,0,0
Prost-AdenoCA,SP23443,0.311,0,1,0,0,0,5,0,0,0,0,0
Prost-AdenoCA,SP116260,0.667,0,2,0,5,0,0,0,0,0,0,0
Prost-AdenoCA,SP116280,0.655,0,19,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116224,0.003,0,1,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116232,0.189,0,0,0,0,0,0,1,0,0,0,0
Prost-AdenoCA,SP116251,0.543,0,0,0,2,0,0,3,0,0,0,0
Prost-AdenoCA,SP116272,0.445,0,6,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116286,0.415,0,0,0,0,0,0,0,0,2,0,0
Prost-AdenoCA,SP116282,0.618,0,10,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116288,0.518,0,0,0,1,0,0,0,0,2,0,0
Prost-AdenoCA,SP23467,0.744,0,10,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116263,0.848,0,3,0,0,3,0,0,0,0,0,0
Prost-AdenoCA,SP116248,0.15,0,0,0,0,0,0,3,0,0,0,0
Prost-AdenoCA,SP116276,0.159,0,0,0,0,1,0,0,0,0,0,0
Prost-AdenoCA,SP116265,0.856,0,0,0,9,0,6,0,0,0,0,0
Prost-AdenoCA,SP116267,0.793,0,0,0,7,0,6,0,0,0,0,0
Prost-AdenoCA,SP116253,0.869,0,15,0,24,0,0,0,0,0,0,0
Prost-AdenoCA,SP23481,0.836,0,1,0,3,0,0,0,0,0,0,0
Prost-AdenoCA,SP116233,0.614,0,2,0,0,0,3,0,0,0,0,4
Prost-AdenoCA,SP116284,0.546,0,2,0,2,0,0,0,0,0,0,4
Prost-AdenoCA,SP116270,0.354,0,6,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116257,0.699,0,0,0,3,0,0,0,0,0,0,3
Prost-AdenoCA,SP116298,0.224,0,0,0,0,0,0,0,0,1,0,0
Prost-AdenoCA,SP116294,0.883,0,3,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP23439,0.967,0,93,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP23483,0.999,1,0,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116262,0.4,0,0,0,0,0,0,0,0,6,0,0
Prost-AdenoCA,SP116228,0.797,0,16,0,24,0,0,0,0,0,0,0
Prost-AdenoCA,SP116222,0.43,0,2,0,6,0,0,0,0,0,0,0
Prost-AdenoCA,SP23451,0.657,1,1,0,0,0,0,3,0,3,0,0
Prost-AdenoCA,SP116247,0.608,0,0,0,4,0,0,0,0,0,0,0
Prost-AdenoCA,SP116225,0.659,0,0,0,3,0,3,0,0,0,0,3
Prost-AdenoCA,SP116273,0.747,0,5,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP116221,0.609,0,2,0,2,0,0,0,0,0,0,0
Prost-AdenoCA,SP116271,0.556,0,2,0,0,0,3,0,0,0,0,0
Prost-AdenoCA,SP23459,0.587,0,0,0,0,0,0,0,0,4,0,3
Prost-AdenoCA,SP23479,0.749,0,1,0,0,0,0,0,0,0,2,2
Prost-AdenoCA,SP116223,0.603,0,0,0,0,0,1,0,0,2,0,0
Prost-AdenoCA,SP116229,0.719,0,4,0,11,0,0,0,0,0,0,0
Prost-AdenoCA,SP23477,0.055,0,0,0,0,0,0,0,0,1,0,0
Prost-AdenoCA,SP116252,0.809,0,9,0,0,0,13,0,0,0,0,0
Prost-AdenoCA,SP23431,0.554,0,0,0,2,0,0,6,0,0,0,0
Prost-AdenoCA,SP116231,0.452,0,1,0,0,0,0,0,4,0,0,4
Prost-AdenoCA,SP116250,0.542,0,0,0,0,2,0,0,0,2,0,0
Prost-AdenoCA,SP112815,0.742,0,3,0,0,0,0,0,0,5,0,0
Prost-AdenoCA,SP112799,0.718,0,2,0,3,2,0,0,0,0,0,0
Prost-AdenoCA,SP112835,0.811,0,12,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112955,0.603,0,5,0,0,0,0,0,0,17,0,0
Prost-AdenoCA,SP112807,0.864,0,7,0,7,0,0,0,0,0,0,0
Prost-AdenoCA,SP112953,0.854,0,14,0,17,0,0,0,0,0,0,0
Prost-AdenoCA,SP112911,0.681,0,0,0,3,0,0,0,5,0,0,0
Prost-AdenoCA,SP112847,0.7,0,6,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112859,0.709,0,1,0,7,0,10,0,0,0,0,12
Prost-AdenoCA,SP112919,0.654,0,19,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP102652,0.377,0,7,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112981,0.608,0,2,0,0,0,0,0,0,0,0,4
Prost-AdenoCA,SP102620,0.672,0,0,10,0,0,0,22,0,0,0,0
Prost-AdenoCA,SP112987,0.552,0,2,0,9,0,0,0,0,0,0,0
Prost-AdenoCA,SP112825,0.752,0,0,0,0,0,0,0,0,0,0,8
Prost-AdenoCA,SP112967,0.74,0,0,0,1,0,0,0,0,0,0,0
Prost-AdenoCA,SP102622,0.693,0,10,0,18,0,0,0,0,0,0,0
Prost-AdenoCA,SP112785,0.867,0,53,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112793,0.611,0,23,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112963,0.868,0,9,0,8,0,0,0,0,0,0,0
Prost-AdenoCA,SP112801,0.821,0,23,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112997,0.83,0,9,0,14,0,0,0,0,0,0,0
Prost-AdenoCA,SP112973,0.552,0,2,0,4,0,0,0,0,11,0,0
Prost-AdenoCA,SP112819,0.636,0,5,0,8,0,0,0,0,0,0,0
Prost-AdenoCA,SP112941,0.744,0,4,0,0,0,0,0,0,10,0,0
Prost-AdenoCA,SP112965,0.779,0,6,0,18,0,0,0,0,0,0,0
Prost-AdenoCA,SP112791,0.537,0,10,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112949,0.437,0,0,0,0,0,0,7,0,0,0,0
Prost-AdenoCA,SP112857,0.664,0,3,0,4,0,0,0,0,12,0,0
Prost-AdenoCA,SP112843,0.814,0,8,0,9,0,0,0,0,18,0,0
Prost-AdenoCA,SP112915,0.741,0,4,0,9,0,12,0,0,0,0,0
Prost-AdenoCA,SP112837,0.749,0,4,0,0,0,7,0,0,11,0,0
Prost-AdenoCA,SP112823,0.667,0,1,0,1,0,2,0,0,0,0,0
Prost-AdenoCA,SP102633,0.436,0,2,0,6,0,0,0,0,0,0,0
Prost-AdenoCA,SP112899,0.458,0,1,0,6,0,8,0,0,0,0,0
Prost-AdenoCA,SP112893,0.516,0,24,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112895,0.52,0,2,0,3,0,0,0,0,0,0,0
Prost-AdenoCA,SP102626,0.604,0,3,0,4,0,0,0,0,10,0,0
Prost-AdenoCA,SP112795,0.847,0,23,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112927,0.671,0,1,0,5,0,6,0,0,0,0,0
Prost-AdenoCA,SP112779,0.616,0,1,0,7,0,0,0,0,10,0,0
Prost-AdenoCA,SP112975,0.404,0,0,0,3,0,0,0,0,0,0,2
Prost-AdenoCA,SP112867,0.608,0,2,0,4,0,5,0,0,0,0,0
Prost-AdenoCA,SP112903,0.419,0,6,28,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112933,0.576,0,2,0,2,3,0,0,0,0,0,0
Prost-AdenoCA,SP112869,0.84,0,14,0,13,0,25,0,0,0,0,0
Prost-AdenoCA,SP112999,0.643,0,1,0,0,0,0,0,0,2,0,0
Prost-AdenoCA,SP112939,0.855,0,4,0,0,0,5,0,0,0,0,0
Prost-AdenoCA,SP112921,0.597,0,2,0,5,0,8,0,7,0,0,0
Prost-AdenoCA,SP112901,0.854,0,3,0,4,0,0,0,0,0,0,6
Prost-AdenoCA,SP112831,0.802,0,9,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112891,0.709,0,4,0,7,0,0,0,0,0,0,0
Prost-AdenoCA,SP112775,0.794,0,6,0,7,0,0,9,0,0,0,0
Prost-AdenoCA,SP112897,0.734,0,24,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112885,0.716,0,3,0,0,0,4,0,0,0,0,0
Prost-AdenoCA,SP112789,0.984,0,90,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP102630,0.794,0,4,0,0,0,29,0,0,0,0,17
Prost-AdenoCA,SP112971,0.512,0,2,0,0,2,4,0,0,0,0,0
Prost-AdenoCA,SP112821,0.606,0,0,0,1,0,3,0,0,0,0,0
Prost-AdenoCA,SP112813,0.909,0,7,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112961,0.738,0,3,0,0,3,0,7,0,0,0,4
Prost-AdenoCA,SP112977,0.601,0,2,0,2,0,4,0,0,0,0,0
Prost-AdenoCA,SP112905,0.707,0,19,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP102647,0.575,0,3,0,0,0,0,0,0,12,0,0
Prost-AdenoCA,SP112873,0.671,0,5,9,0,0,0,0,0,10,0,0
Prost-AdenoCA,SP112959,0.638,0,1,0,0,0,2,0,0,0,0,0
Prost-AdenoCA,SP112931,0.522,0,2,0,0,0,0,0,0,7,0,0
Prost-AdenoCA,SP112865,0.586,0,2,0,0,3,0,0,0,0,0,4
Prost-AdenoCA,SP113003,0.681,0,0,0,5,0,0,0,0,0,5,0
Prost-AdenoCA,SP113001,0.628,0,3,0,0,0,0,0,0,9,0,0
Prost-AdenoCA,SP112879,0.663,0,1,0,0,0,0,4,0,3,0,0
Prost-AdenoCA,SP112945,0.643,0,3,0,11,0,0,0,0,0,0,0
Prost-AdenoCA,SP112935,0.583,0,2,0,0,0,0,3,0,5,0,0
Prost-AdenoCA,SP112863,0.55,0,2,0,0,0,0,0,0,0,0,6
Prost-AdenoCA,SP112983,0.514,0,1,0,8,0,0,0,0,17,0,0
Prost-AdenoCA,SP112809,0.753,0,4,0,9,0,0,0,0,0,0,0
Prost-AdenoCA,SP112923,0.539,0,2,0,0,0,0,0,0,6,0,0
Prost-AdenoCA,SP112853,0.574,0,3,0,13,0,0,0,0,0,0,0
Prost-AdenoCA,SP113005,0.507,0,0,0,0,0,0,0,0,4,0,0
Prost-AdenoCA,SP112957,0.579,0,5,0,0,0,9,0,0,0,0,11
Prost-AdenoCA,SP112783,0.658,0,3,0,8,0,0,0,0,0,0,0
Prost-AdenoCA,SP112943,0.653,0,1,0,7,0,0,0,0,0,0,0
Prost-AdenoCA,SP112861,0.152,0,0,0,0,0,0,0,0,8,0,0
Prost-AdenoCA,SP112917,0.675,0,31,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112787,0.804,0,23,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112995,0.793,0,8,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112811,0.824,0,16,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112797,0.402,0,8,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112909,0.628,0,22,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112781,0.881,0,4,0,0,0,0,0,0,3,0,0
Prost-AdenoCA,SP112991,0.746,0,6,0,7,0,0,0,0,0,0,10
Prost-AdenoCA,SP112907,0.608,0,2,0,4,0,5,8,0,0,0,0
Prost-AdenoCA,SP112817,0.691,0,0,0,0,2,0,0,0,0,0,6
Prost-AdenoCA,SP112993,0.854,0,4,0,0,0,4,0,0,0,0,0
Prost-AdenoCA,SP112827,0.752,0,5,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112855,0.683,0,1,0,0,0,0,0,5,0,0,6
Prost-AdenoCA,SP112969,0.452,0,3,0,0,0,9,0,0,0,0,0
Prost-AdenoCA,SP112883,0.398,0,0,0,0,0,0,4,0,6,0,0
Prost-AdenoCA,SP112929,0.77,0,34,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112833,0.759,0,7,0,11,0,0,0,0,0,0,0
Prost-AdenoCA,SP112777,0.522,0,9,0,0,0,0,66,0,0,0,32
Prost-AdenoCA,SP112887,0.794,0,7,0,0,0,14,0,0,0,0,0
Prost-AdenoCA,SP112877,0.454,0,0,0,2,0,0,0,0,0,0,0
Prost-AdenoCA,SP112871,0.643,0,2,0,9,0,0,0,0,0,0,8
Prost-AdenoCA,SP112875,0.58,0,2,0,0,0,0,28,0,44,0,17
Prost-AdenoCA,SP112913,0.365,0,4,18,0,0,0,0,0,23,0,0
Prost-AdenoCA,SP112849,0.802,0,7,0,11,0,0,0,0,0,0,0
Prost-AdenoCA,SP112881,0.591,0,1,0,5,0,0,6,0,0,0,0
Prost-AdenoCA,SP112951,0.647,0,3,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP112845,0.471,0,0,0,3,0,0,0,0,9,0,0
Prost-AdenoCA,SP114910,0.873,0,27,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP114906,0.877,0,8,0,7,0,0,0,0,0,0,7
Prost-AdenoCA,SP114921,0.796,0,91,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP114901,0.762,0,14,0,13,0,26,27,0,0,0,0
Prost-AdenoCA,SP114926,0.616,0,16,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP114974,0.623,0,7,0,12,0,0,0,0,0,0,0
Prost-AdenoCA,SP114958,0.742,0,8,0,10,0,0,0,0,24,0,0
Prost-AdenoCA,SP114935,0.536,0,12,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP114900,0.747,0,18,0,23,0,42,0,0,0,0,0
Prost-AdenoCA,SP114941,0.652,0,23,0,35,0,0,0,0,0,0,0
Prost-AdenoCA,SP114937,0.685,0,22,0,33,0,0,0,0,0,0,0
Prost-AdenoCA,SP114945,0.696,0,22,0,35,0,0,0,0,0,0,0
Prost-AdenoCA,SP114943,0.727,0,22,0,36,0,0,0,0,0,0,0
Prost-AdenoCA,SP114949,0.741,0,10,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP114960,0.772,0,10,0,14,0,0,0,0,0,0,17
Prost-AdenoCA,SP114962,0.84,0,57,0,57,54,87,0,0,0,0,0
Prost-AdenoCA,SP114996,0.845,0,148,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP114987,0.883,0,145,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP114966,0.801,0,55,0,57,67,87,0,0,0,0,0
Prost-AdenoCA,SP114903,0.817,0,13,0,12,0,22,0,0,0,0,0
Prost-AdenoCA,SP114914,0.874,0,15,0,16,0,0,0,0,0,0,0
Prost-AdenoCA,SP114944,0.723,0,14,0,17,0,0,0,0,0,0,25
Prost-AdenoCA,SP114930,0.587,0,2,0,0,0,0,0,0,15,0,5
Prost-AdenoCA,SP114946,0.683,0,4,0,4,0,0,0,0,0,0,0
Prost-AdenoCA,SP114951,0.778,0,3,0,6,0,0,0,0,0,0,0
Prost-AdenoCA,SP114953,0.744,0,15,0,27,0,0,0,0,0,0,0
Prost-AdenoCA,SP114924,0.819,0,80,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP114957,0.771,0,8,0,10,0,0,0,0,25,0,0
Prost-AdenoCA,SP114986,0.718,0,4,0,6,0,7,0,0,0,0,8
Prost-AdenoCA,SP114971,0.64,0,4,0,7,0,11,0,0,0,0,0
Prost-AdenoCA,SP114991,0.843,0,152,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP114992,0.887,0,76,0,79,0,0,0,0,0,0,0
Prost-AdenoCA,SP114920,0.83,0,25,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP114898,0.736,0,12,0,0,0,21,0,0,0,0,22
Prost-AdenoCA,SP114932,0.579,0,3,0,0,0,0,0,0,8,0,0
Prost-AdenoCA,SP114934,0.648,0,3,0,0,0,0,0,0,9,0,0
Prost-AdenoCA,SP114968,0.81,0,62,0,0,97,123,0,0,0,0,0
Prost-AdenoCA,SP114982,0.635,0,3,8,4,0,0,0,0,12,0,0
Prost-AdenoCA,SP114973,0.568,0,4,0,4,0,0,0,0,16,0,0
Prost-AdenoCA,SP114908,0.893,0,14,0,11,0,0,0,0,0,0,0
Prost-AdenoCA,SP114904,0.836,0,26,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP114918,0.843,0,24,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP114984,0.653,0,3,0,4,0,6,0,0,0,0,5
Prost-AdenoCA,SP114994,0.899,0,74,0,78,0,0,0,0,0,0,0
Prost-AdenoCA,SP114978,0.582,0,8,0,17,0,0,0,0,0,0,0
Prost-AdenoCA,SP114912,0.846,0,22,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP114917,0.828,0,24,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP114980,0.53,0,4,0,5,0,0,0,0,17,0,0
Prost-AdenoCA,SP114976,0.583,0,4,0,4,0,0,0,0,14,0,0
Prost-AdenoCA,SP114916,0.813,0,30,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP111131,0.806,0,4,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP111126,0.69,0,9,0,13,0,0,0,0,0,0,0
Prost-AdenoCA,SP111146,0.806,0,15,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP111123,0.809,0,6,0,0,0,0,0,0,0,0,10
Prost-AdenoCA,SP111127,0.653,0,6,0,12,0,0,0,0,0,0,0
Prost-AdenoCA,SP111121,0.153,0,0,0,0,0,0,0,0,2,0,0
Prost-AdenoCA,SP111156,0.711,0,15,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP111122,0.712,0,3,0,0,0,0,0,0,4,0,0
Prost-AdenoCA,SP111129,0.523,0,2,0,0,0,0,8,0,0,0,6
Prost-AdenoCA,SP111152,0.893,0,5,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP111154,0.814,0,4,0,9,0,0,0,0,0,0,8
Prost-AdenoCA,SP111124,0.861,0,4,0,4,0,0,0,0,0,0,0
Prost-AdenoCA,SP111128,0.728,0,3,0,0,3,0,0,0,0,0,5
Prost-AdenoCA,SP111125,0.724,0,5,0,6,0,0,0,0,0,0,0
Prost-AdenoCA,SP111130,0.581,0,0,0,2,0,2,3,0,0,0,0
Prost-AdenoCA,SP106835,0.985,0,1,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP106834,0.562,0,3,0,7,0,0,0,0,0,0,0
Prost-AdenoCA,SP106825,0.821,0,13,0,19,0,0,0,0,0,0,0
Prost-AdenoCA,SP106841,0.399,0,0,0,0,0,0,6,0,0,0,0
Prost-AdenoCA,SP106827,0.794,0,4,0,3,0,0,5,0,0,0,0
Prost-AdenoCA,SP106833,0.801,0,9,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP106839,0.904,0,11,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP106840,0.883,0,9,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP106828,0.765,0,9,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP106829,0.548,0,18,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP106836,0.746,0,0,0,1,1,0,0,0,0,0,0
Prost-AdenoCA,SP106837,0.651,1,0,0,4,0,0,0,0,0,0,0
Prost-AdenoCA,SP80037,0.455,0,2,0,0,0,5,0,0,0,0,0
Prost-AdenoCA,SP102690,0.876,0,29,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP80213,0.839,1,0,0,1,0,0,0,0,0,0,0
Prost-AdenoCA,SP79939,0.98,0,2,0,2,0,0,0,0,0,0,0
Prost-AdenoCA,SP109649,0.553,0,1,0,0,0,0,0,0,5,0,0
Prost-AdenoCA,SP79988,0.896,1,3,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP80183,0.661,0,7,0,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP79971,0.473,0,2,0,0,0,0,0,0,7,0,0
Prost-AdenoCA,SP79968,0.673,0,6,0,10,0,0,0,0,0,0,0
Prost-AdenoCA,SP80244,0.681,0,2,0,3,0,0,0,0,0,0,0
Prost-AdenoCA,SP79998,0.282,0,0,1,0,0,0,0,0,0,0,0
Prost-AdenoCA,SP80216,0.754,0,4,0,7,0,0,0,0,0,0,0
Prost-AdenoCA,SP80042,0.788,0,3,0,0,0,0,0,0,0,0,7
Prost-AdenoCA,SP79907,0.622,0,2,0,0,0,0,0,0,4,0,0
Prost-AdenoCA,SP79958,0.668,0,8,0,14,0,0,0,0,0,0,0
Prost-AdenoCA,SP80205,0.659,0,5,0,8,0,0,0,0,0,0,0
Prost-AdenoCA,SP80014,0.301,0,7,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124389,0.999,1128,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124362,0.999,2761,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124394,0.999,1551,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124334,0.999,1207,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124339,0.79,5,0,0,0,0,11,0,0,0,0,0
Skin-Melanoma,SP124454,0.998,607,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124380,0.999,2764,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124273,0.703,11,0,0,22,0,0,0,0,0,0,0
Skin-Melanoma,SP124357,0.822,0,0,0,0,0,13,0,0,0,0,21
Skin-Melanoma,SP124399,0.999,2751,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124311,0.998,2441,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma,SP124355,0.647,21,0,0,0,0,0,0,0,0,0,0
